"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
NA,32,"Leggett","PM2.5","Edgecombe",35.988333,-77.582778
NA,20,"Leggett","PM2.5","Edgecombe",35.988333,-77.582778
NA,31,"Leggett","PM2.5","Edgecombe",35.988333,-77.582778
NA,34,"Leggett","PM2.5","Edgecombe",35.988333,-77.582778
NA,36,"Leggett","PM2.5","Edgecombe",35.988333,-77.582778
NA,45,"Leggett","PM2.5","Edgecombe",35.988333,-77.582778
NA,48,"Leggett","PM2.5","Edgecombe",35.988333,-77.582778
NA,50,"Leggett","PM2.5","Edgecombe",35.988333,-77.582778
NA,38,"Leggett","PM2.5","Edgecombe",35.988333,-77.582778
NA,37,"Leggett","PM2.5","Edgecombe",35.988333,-77.582778
NA,34,"Leggett","PM2.5","Edgecombe",35.988333,-77.582778
NA,41,"Leggett","PM2.5","Edgecombe",35.988333,-77.582778
NA,35,"Leggett","PM2.5","Edgecombe",35.988333,-77.582778
NA,25,"Leggett","PM2.5","Edgecombe",35.988333,-77.582778
NA,29,"Leggett","PM2.5","Edgecombe",35.988333,-77.582778
NA,34,"Leggett","PM2.5","Edgecombe",35.988333,-77.582778
0003-01-17,33,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0003-02-17,41,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0003-03-17,41,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0003-04-17,42,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0003-05-17,45,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0003-06-17,38,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0003-07-17,43,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0003-08-17,46,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0003-09-17,49,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0003-10-17,43,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0003-11-17,43,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0003-12-17,43,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,41,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,38,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,42,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,44,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,44,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,43,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,35,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,40,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,48,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,50,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,48,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,47,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,46,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,37,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,43,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,47,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,58,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,37,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,39,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0004-01-17,39,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0004-02-17,44,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0004-03-17,37,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0004-04-17,46,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0004-05-17,38,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0004-06-17,36,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0004-07-17,40,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0004-08-17,51,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0004-09-17,77,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0004-10-17,77,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0004-11-17,64,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0004-12-17,58,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,87,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,47,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,50,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,47,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,41,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,45,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,31,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,41,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,38,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,39,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,23,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,27,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,29,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,44,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,48,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,47,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,36,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,27,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0005-01-17,26,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0005-02-17,45,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0005-03-17,48,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0005-04-17,44,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0005-05-17,39,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0005-06-17,40,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0005-07-17,44,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0005-08-17,67,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0005-09-17,36,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0005-10-17,67,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0005-11-17,46,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0005-12-17,29,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,35,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,47,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,58,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,93,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,90,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,44,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,45,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,50,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,18,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,28,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,24,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,35,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,39,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,48,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,44,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,42,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,44,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,40,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,50,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0006-01-17,49,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0006-02-17,58,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0006-03-17,71,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0006-04-17,43,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0006-05-17,31,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0006-06-17,49,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0006-07-17,40,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0006-08-17,39,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0006-09-17,44,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0006-10-17,58,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0006-11-17,49,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0006-12-17,49,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,44,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,46,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,67,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,47,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,44,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,32,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,29,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,45,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,41,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,24,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,24,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,30,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,33,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,44,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,42,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,58,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,77,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,31,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0007-01-17,30,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0007-02-17,38,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0007-03-17,48,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0007-04-17,36,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0007-05-17,34,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0007-06-17,36,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0007-07-17,39,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0007-08-17,42,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0007-09-17,54,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0007-10-17,48,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0007-11-17,51,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0007-12-17,51,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,44,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,47,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,43,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,46,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,54,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,54,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,61,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,84,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,54,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,50,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,41,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,44,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,58,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,61,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,46,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,35,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,40,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,38,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,44,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0008-01-17,87,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0008-02-17,67,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0008-03-17,77,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0008-04-17,45,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0008-05-17,39,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0008-06-17,45,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0008-08-17,31,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0008-09-17,44,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0008-10-17,51,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0008-11-17,36,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0008-12-17,32,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,39,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,33,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,33,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,47,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,47,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,35,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,46,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,48,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,67,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,54,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,41,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,46,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,58,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,45,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,45,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,40,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,31,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,45,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,28,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0009-01-17,20,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0009-02-17,18,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0009-03-17,34,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0009-04-17,46,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0009-05-17,44,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0009-06-17,22,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0009-07-17,33,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0009-08-17,36,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0009-09-17,42,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0009-10-17,27,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0009-11-17,24,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0009-12-17,19,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,38,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,44,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,36,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,36,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,42,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,37,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,41,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,44,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,45,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,51,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,49,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,44,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,44,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,31,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,47,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,61,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,41,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,41,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0010-01-17,35,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0010-02-17,47,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0010-03-17,45,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0010-04-17,77,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0010-05-17,48,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0010-07-17,19,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0010-08-17,15,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0010-09-17,20,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0010-10-17,27,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0010-11-17,35,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0010-12-17,27,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,19,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,26,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,27,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,30,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,33,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,41,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,44,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,49,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,74,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,43,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,30,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,32,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,33,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,35,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,44,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,39,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,20,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
NA,31,"Hattie Avenue","PM2.5","Forsyth",36.11069333,-80.2264378
0003-01-17,35,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0003-02-17,43,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0003-03-17,43,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0003-04-17,44,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0003-05-17,45,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0003-06-17,40,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0003-07-17,45,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0003-08-17,48,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0003-09-17,54,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0003-10-17,44,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0003-11-17,44,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0003-12-17,43,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,40,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,41,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,46,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,47,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,45,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,37,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,50,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,50,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,51,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,48,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,39,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,45,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,50,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,67,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,38,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0004-01-17,41,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0004-02-17,44,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0004-03-17,39,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0004-04-17,49,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0004-05-17,40,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0004-06-17,38,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0004-07-17,43,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0004-08-17,54,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0004-09-17,80,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0004-10-17,80,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0004-11-17,71,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0004-12-17,61,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,84,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,48,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,54,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,49,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,46,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,31,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,43,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,38,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,42,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,23,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,26,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,30,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,47,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,50,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,47,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,37,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,27,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0005-01-17,31,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0005-02-17,49,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0005-03-17,49,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0005-04-17,44,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0005-05-17,41,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0005-06-17,42,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0005-07-17,46,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0005-08-17,77,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0005-09-17,39,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0005-10-17,74,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0005-11-17,49,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
0005-12-17,29,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,33,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,50,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,67,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,90,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,93,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,47,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,50,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,19,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,29,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,22,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,35,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,41,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,50,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,48,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,43,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
NA,45,"Clemmons Middle","PM2.5","Forsyth",36.026,-80.342
